customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AverageMonthlyCharge
7632-MNYOY,Male,1,No,No,1.369379058123207,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),1.5334500212343665,7432.05,Yes,1.6803030303030304
6518-LGAOV,Female,0,Yes,No,0.22920887396235737,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3373579752147637,4026.4,Yes,2.763157894736842
7242-QZLXF,Male,0,No,Yes,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.3115464430500368,25.3,Yes,25.3
4576-CSAJH,Male,0,No,No,-0.4223169455581282,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),-0.3194536339508612,1193.05,Yes,2.506818181818182
1000-AJSLD,Male,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4843733310673135,20.1,Yes,20.1
9696-RMYBA,Male,0,No,No,-1.1145631287986442,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,0.5097830691320341,398.55,No,16.02
8690-UPCZI,Male,0,Yes,Yes,-0.13727439951791576,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),0.142525932095321,1958.45,No,2.3810344827586207
1062-LHZOD,Male,0,Yes,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.17077648109814536,69.9,Yes,69.9
9770-LXDBK,Female,0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4744025490663168,63.15,No,6.8
4086-WITJG,Male,0,Yes,Yes,1.5729808767233588,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4976677070686424,1301.1,No,0.27746478873239433
8344-WFMFH,Male,0,No,Yes,-0.9516816739185228,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-0.48729513096763954,484.05,No,5.566666666666666
9600-NAXZN,Male,0,No,No,0.43281069256250915,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.217708591202803,4528.0,Yes,2.358139534883721
8822-KNBHV,Female,0,No,No,0.6364125111626608,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0.6211234681431647,3887.85,No,1.7385416666666667
8404-FYDIB,Male,0,No,No,-0.2594354906780068,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.7274784761537967,2208.75,No,3.332692307692308
2791-SFVEW,Female,0,No,No,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.4827115340671475,238.15,No,2.238888888888889
6457-USBER,Male,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.53304822713436,80.8,Yes,80.8
6762-NSODU,Female,0,Yes,Yes,0.5549717837226001,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5076384890696393,958.15,No,0.42173913043478256
4662-EKDPQ,Male,0,No,No,-1.2367242199587352,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),-0.09012564792793624,118.3,Yes,31.025
9248-OJYKK,Male,1,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3884718881199074,76.45,Yes,76.45
9888-ZCUMM,Male,0,Yes,Yes,1.2879383306831464,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),-0.15659752793458118,3845.45,No,0.93828125
3398-FSHON,Female,1,No,No,-0.8295205827584317,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.8820255971692458,1094.5,Yes,7.608333333333333
3319-DWOEP,Male,1,Yes,No,-1.0738427650786138,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0299255301840309,573.75,Yes,15.958333333333334
1074-WVEVG,Female,0,Yes,No,1.0843365120829946,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4760643460664828,1267.0,No,0.34491525423728814
9979-RGMZT,Female,0,No,No,-1.0331224013585834,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,0.9734244321783826,633.45,No,13.435714285714285
6437-UDQJM,Female,1,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.642726829145324,6129.65,No,1.1680555555555554
1226-IENZN,Male,1,No,No,-0.6666391278783103,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.464914550127549,1218.25,No,4.921875
2108-GLPQB,Male,0,Yes,No,-0.30015585439803716,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),-0.30615925794953225,1405.3,No,2.222
9259-PACGQ,Female,0,Yes,No,0.06632741908223598,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,-0.07018408392594272,2274.9,Yes,1.8426470588235293
4415-IJZTP,Female,0,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3236618051134285,74.5,Yes,74.5
1465-VINDH,Female,0,Yes,Yes,-0.9109613101984924,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.2409737492051283,1068.85,Yes,10.209999999999999
5474-LAMUQ,Male,0,Yes,No,-0.3408762181180675,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4843733310673135,533.9,No,0.8375
3468-DRVQJ,Female,0,Yes,Yes,-0.9109613101984924,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,0.18407085709947407,676.15,No,7.029999999999999
1122-YJBCS,Male,0,Yes,No,1.4915401492832983,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),-0.3693075439558449,3804.4,No,0.777536231884058
4990-ALDGW,Male,0,No,No,1.002895784642934,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.462769970065154,1118.8,No,0.36403508771929827
4816-OKWNX,Male,0,Yes,Yes,0.7178532386027215,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.284180471209448,5236.4,No,2.068
3315-IKYZQ,Male,0,Yes,Yes,-0.1779947632379461,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,-0.46402997296531395,1386.8,No,1.8142857142857143
2810-FTLEM,Female,0,No,No,-0.6666391278783103,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.4856333339674735,762.25,Yes,3.134375
4747-LCAQL,Male,0,No,No,-0.30015585439803716,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0.4732235351283796,1902.0,No,3.16
3411-WLRSQ,Female,1,Yes,No,-1.1960038562387048,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.32698539911376057,239.05,No,24.866666666666664
0898-XCGTF,Male,0,Yes,No,1.1657772395230555,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.0548524851865226,5673.7,No,1.5819672131147542
8006-PYCSW,Female,0,No,No,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4843733310673135,39.8,No,10.05
8249-THVEC,Male,0,Yes,Yes,0.758573602322752,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.5076384890696393,997.75,No,0.3803921568627451
8722-PRFDV,Female,0,Yes,Yes,1.5729808767233588,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),0.42503142212356193,5574.35,No,1.0922535211267606
2164-SOQXL,Female,0,Yes,Yes,-0.5037576729981889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4860351280674797,406.05,No,1.0025
4020-KIUDI,Male,0,Yes,Yes,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.4926823160681442,138.85,No,3.3083333333333336
5850-BDWCY,Female,0,No,No,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.481049737066981,123.65,No,3.3666666666666667
2038-YSEZE,Female,0,No,No,-0.13727439951791576,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,0.08934842809000525,1801.1,No,2.325862068965517
0827-ITJPH,Male,0,No,No,0.14776814652229667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.5358890380724635,689.0,No,0.5152777777777778
8799-OXZMD,Female,0,No,No,-0.1779947632379461,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,-1.1636465100352518,790.7,No,1.0625
1925-TIBLE,Female,0,Yes,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.722493085153298,582.5,Yes,12.357142857142858
1705-GUHPV,Female,0,No,No,1.247217966963116,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3481059770536914,1618.2,No,0.3841269841269841
4779-ZGICK,Male,0,Yes,Yes,0.6364125111626608,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3697093380558512,1173.35,No,0.49062500000000003
0048-PIHNL,Female,0,Yes,No,0.6771328748826912,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4727407520661506,900.9,No,0.4173469387755102
0818-OCPZO,Male,1,No,No,-0.21871512695797646,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5546515881365197,2122.05,Yes,3.0166666666666666
3967-KXAPS,Male,0,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.9152615371725683,6719.9,No,1.2819444444444443
1447-GIQMR,Male,0,Yes,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.14584952609565352,69.15,Yes,69.15
3704-IEAXF,Female,0,Yes,Yes,1.6137012404433893,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),-0.3693075439558449,3784.0,No,0.7451388888888889
6810-VCAEX,Female,0,No,No,0.5956921474426305,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),-0.8346107040023594,1798.65,No,0.8436170212765958
0674-EYYZV,Female,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.33607160395252245,54.65,No,54.65
4480-MBMLB,Female,0,No,No,0.14776814652229667,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.330710787214099,3886.45,No,2.911111111111111
1395-OFUWC,Male,0,Yes,Yes,0.43281069256250915,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),-1.1786026830367469,1224.05,No,0.6813953488372093
0822-QGCXA,Female,1,Yes,No,-0.21871512695797646,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,0.6344178441444933,2310.2,No,3.105555555555555
0872-NXJYS,Female,0,No,No,-0.9516816739185228,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.4915033021302069,723.4,Yes,8.838888888888889
2832-KJCRD,Female,0,No,No,0.22920887396235737,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.2924894562102784,3988.5,No,2.7276315789473684
3588-WSTTJ,Female,1,No,No,0.10704778280226633,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1396041321949948,3554.6,No,2.83
4075-WKNIU,Female,0,Yes,Yes,-1.318164947398796,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,0.2854404741096075,,No,inf
5090-EMGTC,Female,0,Yes,No,1.0843365120829946,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,1.1728400721983174,6034.85,No,1.6957627118644067
2346-CZYIL,Male,0,No,No,-0.21871512695797646,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4760643460664828,531.6,No,0.7537037037037038
3798-EPWRR,Female,1,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6916961619880726,85.1,No,21.975
6258-NGCNG,Male,0,No,No,-1.0331224013585834,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.3713711350560172,173.0,No,3.357142857142857
4186-ZBUEW,Female,0,No,No,0.14776814652229667,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,0.19736523310080326,2511.95,No,1.963888888888889
5274-XHAKY,Female,0,Yes,Yes,0.35136996512244845,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.9817334171792131,3893.6,No,2.3
1442-BQPVU,Female,0,No,No,-0.7888002190384014,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,-1.1835880740372453,357.15,No,2.2423076923076923
3978-YNKDD,Male,0,No,Yes,-0.5444780367182193,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4594463760648215,467.5,No,1.0973684210526315
4940-KHCWD,Female,0,Yes,No,1.125056875803025,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),-0.8994207870088381,2288.7,No,0.6283333333333334
9412-ARGBX,Female,0,No,Yes,0.6364125111626608,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,1.0216165451832002,4627.85,Yes,1.9895833333333333
1389-CXMLU,Male,1,No,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,0.8737166121684152,289.1,Yes,30.349999999999998
9589-ABEPT,Male,0,Yes,No,1.4915401492832983,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,0.9202469281730669,6460.55,No,1.3398550724637681
9388-ZEYVT,Male,0,No,No,0.43281069256250915,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,-0.6850489739874083,1931.3,No,1.0267441860465116
0305-SQECB,Female,0,No,Yes,-0.8702409464784621,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,-0.9542600880143203,402.6,No,3.277272727272727
7605-SNLQG,Female,0,Yes,No,0.5142514200025698,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.4823097399671412,2221.55,No,1.1166666666666667
4670-TABXH,Male,0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.4952286902305454,7758.9,No,1.5243055555555556
5561-NWEVX,Female,1,Yes,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.47987072312904416,172.85,Yes,39.6
0064-SUDOG,Female,0,Yes,Yes,-0.8295205827584317,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.477726143066649,224.5,No,1.6916666666666667
8561-NMTBD,Female,0,Yes,Yes,1.4100994218432374,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.5816421342391835,7388.45,No,1.676865671641791
5161-XEUVX,Male,0,Yes,No,0.18848851024232702,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,0.9817334171792131,3460.95,No,2.5486486486486486
8292-FRFZQ,Female,0,No,No,0.26992923768238775,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),-0.7847567939973756,1700.9,No,1.0551282051282052
8591-NXRCV,Female,0,No,No,0.35136996512244845,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.32864719611392706,3090.65,No,1.8207317073170732
7895-VONWT,Female,0,No,No,-0.30015585439803716,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.5487816199737862,1293.8,No,1.93
4526-RMTLL,Male,0,Yes,Yes,-0.9924020376385531,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.37850110611891075,645.8,No,9.51875
6253-GNHWH,Female,0,Yes,Yes,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,0.21065960910213194,5224.95,No,1.0014084507042254
4566-NECEV,Male,0,No,No,-1.1145631287986442,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,1.0565142821866886,500.1,No,19.31
8080-POTJR,Female,0,No,No,-0.0965540357978854,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0.4831943171293762,2427.1,No,2.643333333333333
6906-MPARY,Male,0,No,No,0.3106496014024181,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),0.8255244991635975,3488.15,No,2.2399999999999998
3662-FXJFO,Female,0,No,No,0.880734693482843,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.4710789550659844,1035.7,No,0.37962962962962965
8107-RZLNV,Male,0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.3805646972190828,7565.35,No,1.4763888888888888
0516-OOHAR,Male,0,Yes,Yes,-0.1779947632379461,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),1.182810854199314,2799.0,No,3.5839285714285714
2027-CWDNU,Male,0,Yes,Yes,-0.5851984004382496,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.6925807391503077,1601.5,No,4.7555555555555555
2737-WFVYW,Female,0,No,No,-1.2367242199587352,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,-0.6484894399837535,85.5,Yes,22.625
9912-OMZDS,Female,0,Yes,Yes,1.0843365120829946,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.3755793062185846,6256.2,No,1.7991525423728814
3733-ZEECP,Male,0,Yes,Yes,-0.4223169455581282,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,-0.45405919096431707,1232.9,No,2.3227272727272728
7878-RTCZG,Female,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.491020519067978,19.9,No,19.9
2452-MRMZF,Female,1,Yes,No,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.2982520670487077,1937.4,No,0.35694444444444445
2272-QAGFO,Female,1,No,No,-0.748079855318371,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3170146171127639,1096.25,Yes,5.307142857142857
7103-IPXPJ,Male,0,Yes,No,0.7178532386027215,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,1.1512367111961581,5059.75,No,1.9880000000000002
4342-HFXWS,Female,0,Yes,Yes,0.6364125111626608,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),0.16412929309748078,3023.65,No,1.4520833333333334
3545-CNWRG,Female,0,Yes,Yes,0.6771328748826912,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.116338974192669,4889.2,No,2.007142857142857
1785-BPHTP,Male,0,Yes,Yes,-0.1779947632379461,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,0.6875953481498096,2289.9,No,3.0517857142857143
